"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.112203929E1,5.808174963E0,3.812361801E0,5.780095464E0
2.113199529E1,6.356723898E0,3.936673021E0,5.204673311E0
2.114195029E1,7.103119807E0,4.244027234E0,4.633249483E0
2.115190629E1,7.723157385E0,4.625215994E0,3.920510148E0
2.116186229E1,8.220976462E0,4.990493894E0,3.232863554E0
2.117181829E1,8.606051280E0,5.296454131E0,2.820491009E0
2.118177429E1,8.902772917E0,5.225184758E0,2.626894376E0
2.119173029E1,9.106942484E0,4.636443232E0,2.719311959E0
2.120168629E1,9.026140981E0,3.748535349E0,3.000324465E0
2.121164229E1,8.503512168E0,2.920074939E0,3.206537050E0
2.122159829E1,7.891864175E0,2.028321342E0,3.324242963E0
2.123155429E1,7.386844252E0,1.143552244E0,3.504681898E0
2.124151029E1,6.902029967E0,3.587629330E-1,3.551280699E0
2.125146629E1,6.345872635E0,-3.513510025E-1,3.486345030E0
2.126142129E1,5.738343421E0,-8.808532172E-1,3.419556963E0
2.127137729E1,5.216245535E0,-1.293762537E0,3.372771052E0
2.128133329E1,4.841657698E0,-1.602820336E0,3.256230197E0
2.129128929E1,4.639050506E0,-1.801688233E0,3.042714440E0
2.130124529E1,4.804548343E0,-1.984615451E0,2.728308485E0
2.131120129E1,4.877097672E0,-2.065595880E0,2.209420720E0
2.132115729E1,4.427164367E0,-1.942109702E0,1.510550981E0
2.133111329E1,3.732873582E0,-1.937858776E0,9.965549970E-1
2.134106929E1,3.022219364E0,-2.160604363E0,8.144751135E-1
2.135102529E1,2.236452983E0,-2.458784880E0,9.400206077E-1
2.136098129E1,1.467259365E0,-2.760583068E0,1.174826077E0
2.137093629E1,7.208716428E-1,-3.170383131E0,1.528748685E0
2.138089229E1,-1.537232995E-2,-3.619611261E0,1.815159341E0
2.139084829E1,-5.215476626E-1,-4.077427197E0,1.956045663E0
2.140080429E1,-5.484887087E-1,-4.572058956E0,1.831795254E0
2.141076029E1,-4.252492833E-1,-5.023777415E0,1.395981807E0
2.142071629E1,-3.714022744E-1,-5.194407354E0,6.719129062E-1
2.143067229E1,-2.384962320E-1,-5.200870281E0,-1.059754847E-1
2.144062829E1,-3.637903690E-1,-5.396411698E0,-6.864923537E-1
2.145058429E1,-7.450943184E-1,-5.710615339E0,-9.238431162E-1
2.146054029E1,-1.275670667E0,-6.052375154E0,-9.692205063E-1
2.147049629E1,-1.819665205E0,-6.518989395E0,-8.302023695E-1
2.148045229E1,-2.452888840E0,-6.945057873E0,-7.126867834E-1
2.149040729E1,-3.054910562E0,-7.282607692E0,-7.779879031E-1
2.150036329E1,-3.529767038E0,-7.650122153E0,-1.012739505E0
2.151031929E1,-4.010946109E0,-7.910475862E0,-1.284287708E0
2.152027529E1,-4.466883919E0,-8.002620379E0,-1.615998498E0
2.153023129E1,-4.880649855E0,-8.115689743E0,-1.881072810E0
2.154018729E1,-5.191704186E0,-8.169990495E0,-2.049716304E0
2.155014329E1,-5.447708151E0,-8.208412549E0,-2.242158111E0
2.156009929E1,-5.569418530E0,-8.375897271E0,-2.428278494E0
2.157005529E1,-5.715149855E0,-8.562229908E0,-2.539401319E0
2.158001129E1,-5.903305653E0,-8.754858241E0,-2.625198684E0
2.158996729E1,-6.165925158E0,-8.897689347E0,-2.638146173E0
2.159992329E1,-6.374867808E0,-8.880645883E0,-2.565824887E0
2.160987829E1,-6.461640489E0,-8.771147414E0,-2.264964591E0
2.161983429E1,-6.369643321E0,-8.592201566E0,-1.873778263E0
2.162979029E1,-6.035767892E0,-8.523202082E0,-1.588985531E0
2.163974629E1,-5.619857197E0,-8.573602157E0,-1.435753544E0
2.164970229E1,-5.134855217E0,-8.746745229E0,-1.444303781E0
2.165965829E1,-4.317227358E0,-8.721827320E0,-1.548492247E0
2.166961429E1,-3.102229739E0,-8.424194103E0,-1.753823803E0
2.167957029E1,-1.768442427E0,-8.107484930E0,-2.031770614E0
2.168952629E1,-8.568819720E-1,-7.909146790E0,-2.443405241E0
2.169948229E1,-5.663355803E-1,-7.779295333E0,-3.004657837E0
2.170943829E1,-7.016243631E-1,-7.617826227E0,-3.356163206E0
2.171939329E1,-7.505977178E-1,-7.435379065E0,-3.216048716E0
2.172934929E1,-3.929790848E-1,-7.169444774E0,-2.742309058E0
2.173930529E1,2.527809799E-1,-6.842508236E0,-2.071565595E0
2.174926129E1,1.012631916E0,-6.418321976E0,-1.463152281E0
2.175921729E1,1.841820306E0,-6.028702701E0,-1.210346670E0
2.176917329E1,2.634233801E0,-5.814344945E0,-1.371066821E0
2.177912929E1,3.438392599E0,-5.619197046E0,-1.844400828E0
2.178908529E1,4.355254140E0,-5.317445050E0,-2.298914695E0
2.179904129E1,5.150631005E0,-5.019942226E0,-2.677514892E0
2.180899729E1,5.567088414E0,-4.713079180E0,-2.829439003E0
2.181895329E1,5.688456146E0,-4.307499345E0,-2.803144659E0
2.182890929E1,6.234811791E0,-4.175672114E0,-2.564953651E0
2.183886429E1,6.206518868E0,-3.671538921E0,-2.118206495E0
2.184882029E1,5.535806395E0,-2.712625667E0,-1.334753273E0
2.185877629E1,4.790258918E0,-1.922624440E0,-5.269942709E-1
2.186873229E1,4.139017088E0,-1.347642875E0,1.274307096E-1
2.187868867E1,3.568827024E0,-5.401719216E-1,8.124798974E-1
2.188864467E1,3.004553171E0,3.651264578E-1,1.370577993E0
2.189860067E1,2.551793908E0,1.135109450E0,1.637786393E0
2.190855667E1,2.111415539E0,1.745422524E0,1.658514773E0
2.191851267E1,1.587374039E0,2.161396076E0,1.588317779E0
2.192846867E1,1.051187287E0,2.507083173E0,1.520134567E0
2.193842467E1,5.931222600E-1,2.780629370E0,1.412844007E0
2.194838067E1,2.648665899E-1,3.025792305E0,1.389324313E0
2.195833567E1,3.033512092E-1,3.227467743E0,1.487884834E0
2.196829167E1,5.059174705E-1,3.531346956E0,1.545816708E0
2.197824767E1,6.108931178E-1,3.888463898E0,1.432112921E0
2.198820367E1,7.773206627E-1,4.184137713E0,1.307116992E0
2.199815967E1,8.701341015E-1,4.415505019E0,1.198388017E0
2.200811567E1,9.462835604E-1,4.562385907E0,1.102347647E0
2.201807167E1,1.044206296E0,4.632234406E0,1.143302568E0
2.202802767E1,1.219813970E0,4.563616161E0,1.351535805E0
2.203798367E1,1.682815216E0,4.324955623E0,1.681208986E0
2.204793967E1,2.473372221E0,4.197857620E0,2.303059201E0
2.205789567E1,3.272858509E0,4.295519570E0,2.982938354E0
2.206785167E1,4.132564686E0,4.325493566E0,3.499567924E0
2.207780767E1,4.877794660E0,4.244721299E0,3.967089360E0
2.208776267E1,5.401322774E0,4.116897656E0,4.387888620E0
2.209771867E1,5.694156597E0,3.997874658E0,4.776548367E0
2.210767467E1,5.811800237E0,3.837310116E0,5.046043028E0
2.211763067E1,5.721743760E0,3.662031641E0,5.067261404E0
2.212758667E1,5.611574031E0,3.478816155E0,4.926539973E0
2.213754267E1,5.483691916E0,3.530683297E0,4.756212920E0
2.214749867E1,5.287516662E0,3.771649393E0,4.537200780E0
2.215745467E1,5.115105076E0,4.141676987E0,4.406589477E0
2.216741067E1,5.054980497E0,4.559773371E0,4.441558751E0
2.217736667E1,5.118063768E0,4.915160707E0,4.366427000E0
2.218732267E1,5.312217055E0,4.951735041E0,3.984728948E0
2.219727867E1,5.337744829E0,4.822603961E0,3.549961859E0
2.220723367E1,4.963532968E0,4.741795440E0,3.123063369E0
2.221718967E1,4.821736819E0,4.659130429E0,2.820759981E0
2.222714567E1,5.139375699E0,4.383865736E0,2.602350104E0
2.223710167E1,5.598508428E0,3.960545449E0,2.264618290E0
2.224705767E1,6.238095587E0,3.489683205E0,1.971035585E0
2.225701367E1,7.074990022E0,3.386379277E0,1.844195591E0
2.226696967E1,7.938205698E0,3.719539592E0,1.601079035E0
2.227692567E1,9.078812699E0,4.223724532E0,1.144418363E0
2.228688167E1,1.040165519E1,4.417723453E0,7.684166689E-1
2.229683767E1,1.126915863E1,4.335982302E0,8.057756992E-1
2.230679367E1,1.125624798E1,4.090228506E0,1.119391111E0
2.231674867E1,1.075421774E1,3.424472718E0,1.643917783E0
2.232670467E1,1.009983479E1,2.349167420E0,2.205210725E0
2.233666067E1,9.293332424E0,1.156197433E0,2.660349805E0
2.234661667E1,8.217638871E0,9.321631193E-3,2.995765976E0
2.235657267E1,7.015741355E0,-1.019375510E0,3.193993603E0
2.236652867E1,5.710366833E0,-1.786044300E0,3.372258836E0
2.237648467E1,4.653824666E0,-2.412269402E0,3.403433851E0
2.238644067E1,4.032669100E0,-2.774746194E0,3.392780224E0
2.239639667E1,3.882568150E0,-2.930618053E0,3.233610828E0
2.240635267E1,4.166484969E0,-3.110364093E0,2.861330302E0
2.241630867E1,4.805023137E0,-3.299298156E0,2.506178609E0
2.242626467E1,4.979036275E0,-3.294443798E0,1.919555529E0
2.243622067E1,4.551630539E0,-3.051953040E0,1.096361194E0
2.244617567E1,3.930139927E0,-3.003398639E0,4.744793673E-1
2.245613167E1,3.185809255E0,-3.363615482E0,3.544500268E-1
2.246608767E1,2.264699712E0,-3.839270103E0,6.014106882E-1
2.247604367E1,1.169302797E0,-4.329814366E0,8.972271752E-1
2.248599967E1,1.910682964E-1,-4.908700703E0,1.196815116E0
2.249595567E1,-7.421847439E-1,-5.468166389E0,1.430259354E0
2.250591167E1,-1.597804887E0,-5.948177771E0,1.552401257E0
2.251586767E1,-2.160478356E0,-6.371768784E0,1.477015445E0
2.252582367E1,-2.426803241E0,-6.784930118E0,1.069918842E0
2.253577967E1,-2.483085616E0,-7.067989735E0,3.243286800E-1
2.254573567E1,-2.471046783E0,-7.098917413E0,-3.188287890E-1
2.255569067E1,-2.610140349E0,-7.090643603E0,-7.469701052E-1
2.256564667E1,-2.972885821E0,-7.210427908E0,-9.814188945E-1
2.257560267E1,-3.525983890E0,-7.458073863E0,-9.850288924E-1
2.258555867E1,-4.133109646E0,-7.780625575E0,-9.590223044E-1
2.259551467E1,-4.719633908E0,-8.124589205E0,-9.537352520E-1
2.260547067E1,-5.175315025E0,-8.473321239E0,-9.884490750E-1
2.261542667E1,-5.406901603E0,-8.882549736E0,-1.100011538E0
2.262538267E1,-5.522855397E0,-9.226949569E0,-1.319017830E0
2.263533867E1,-5.623693555E0,-9.419403656E0,-1.579327101E0
2.264529467E1,-5.699937154E0,-9.511516013E0,-1.864179474E0
2.265525067E1,-5.747722355E0,-9.570556519E0,-2.123399407E0
2.266520667E1,-5.807875586E0,-9.546851322E0,-2.314587572E0
2.267516167E1,-5.767381278E0,-9.523503975E0,-2.415062617E0
2.268511767E1,-5.684730300E0,-9.480519923E0,-2.257654987E0
2.269507367E1,-5.582997519E0,-9.298486744E0,-1.749817291E0
2.270502967E1,-5.446753301E0,-9.066900167E0,-1.129693247E0
2.271498567E1,-5.238397712E0,-9.000551811E0,-6.867327473E-1
2.272494167E1,-4.897516733E0,-8.962288216E0,-5.898262576E-1
2.273489767E1,-4.384421806E0,-8.877668481E0,-8.640120667E-1
2.274485367E1,-3.925335855E0,-8.832234446E0,-1.460742643E0
2.275480967E1,-3.189966041E0,-8.819449509E0,-2.189831378E0
2.276476567E1,-2.319647752E0,-8.802429433E0,-2.759837841E0
2.277472167E1,-1.659958450E0,-8.789157423E0,-3.289971555E0
2.278467767E1,-1.244545353E0,-8.778336566E0,-3.679929383E0
2.279463267E1,-9.166832006E-1,-8.681510768E0,-3.779864146E0
2.280458867E1,-4.094828510E-1,-8.460764928E0,-3.608665858E0
2.281454467E1,4.161580324E-1,-8.064893226E0,-3.108057659E0
2.282450067E1,1.143221877E0,-7.529954270E0,-2.410774269E0
2.283445667E1,1.812359110E0,-6.914542424E0,-1.760538161E0
2.284441267E1,2.393989252E0,-6.309920445E0,-1.315238775E0
2.285436867E1,2.949841359E0,-5.682226523E0,-1.216927784E0
2.286432467E1,3.451545326E0,-5.069437737E0,-1.492922210E0
2.287428067E1,3.907704161E0,-4.634123057E0,-1.914780693E0
2.288423667E1,4.245711817E0,-4.282432331E0,-2.333880460E0
2.289419267E1,4.391423262E0,-3.859971878E0,-2.652604584E0
2.290414767E1,4.545855244E0,-3.325151035E0,-2.807447040E0
2.291410367E1,4.484457725E0,-2.748566748E0,-2.733679737E0
2.292405967E1,4.080583524E0,-2.245185215E0,-2.414004271E0
2.293401567E1,3.714806855E0,-1.670646283E0,-1.908656319E0
2.294397167E1,3.366092362E0,-1.031858439E0,-1.466593952E0
2.295392767E1,3.051123905E0,-3.657576647E-1,-1.040893264E0
2.296388367E1,2.832563170E0,3.739417201E-1,-6.112526850E-1
2.297383967E1,2.617348797E0,9.956516021E-1,-2.236969292E-1
2.298379567E1,2.386770864E0,1.346616981E0,1.841427811E-1
2.299375167E1,2.038971460E0,1.585555262E0,6.412710842E-1
2.300370767E1,1.693990999E0,1.800355945E0,1.106656898E0
2.301366367E1,1.451370142E0,1.917888781E0,1.594003612E0
2.302361867E1,1.249863980E0,2.159338441E0,2.108519998E0
2.303357467E1,1.130665566E0,2.542761422E0,2.503291254E0
2.304353067E1,1.171392592E0,2.877580006E0,2.622886695E0
2.305348667E1,1.336315064E0,3.208922714E0,2.586169689E0
2.306344267E1,1.466043144E0,3.557859986E0,2.443524670E0
2.307339867E1,1.723517684E0,3.812864077E0,2.304587663E0
2.308335467E1,2.036703910E0,4.090757094E0,2.275394855E0
2.309331067E1,2.207255496E0,4.340458930E0,2.361360619E0
2.310326667E1,2.531870105E0,4.506981785E0,2.537291644E0
2.311322267E1,2.834619636E0,4.599350835E0,2.729707139E0
2.312317867E1,3.047056582E0,4.608837942E0,2.885074675E0
2.313313467E1,3.278826762E0,4.491983092E0,2.993658639E0
2.314308967E1,3.463297645E0,4.201483478E0,3.050479542E0
2.315304567E1,3.545112471E0,3.849702120E0,3.063272080E0
2.316300167E1,3.570045583E0,3.439219980E0,3.122103256E0
2.317295767E1,3.773842099E0,2.959718476E0,3.146957431E0
2.318291367E1,4.100648829E0,2.630685126E0,3.246017450E0
2.319286967E1,4.462480965E0,2.632244579E0,3.396834683E0
2.320282567E1,4.752585892E0,2.874484198E0,3.626445194E0
2.321278167E1,4.962991515E0,3.205480458E0,3.910753776E0
2.322273767E1,5.026575893E0,3.612864743E0,4.235038894E0
2.323269367E1,4.962238979E0,4.108947782E0,4.554455036E0
2.324264967E1,4.906765859E0,4.523629977E0,4.799210713E0
2.325260467E1,5.002087753E0,4.585097662E0,4.938495190E0
2.326256067E1,4.942310498E0,4.224747210E0,4.966067151E0
2.327251667E1,4.614375256E0,3.939717667E0,4.898645246E0
2.328247267E1,4.552486571E0,3.842376729E0,4.787577677E0
2.329242867E1,4.992506506E0,3.713510528E0,4.531505592E0
2.330238467E1,5.664280833E0,3.616054984E0,4.112821562E0
2.331234067E1,6.353867533E0,3.710654747E0,3.655684196E0
2.332229667E1,7.135926195E0,3.898181970E0,3.188556862E0
2.333225267E1,7.927384840E0,4.084019932E0,2.789878496E0
2.334220867E1,8.878266651E0,4.129358658E0,2.484172028E0
2.335216467E1,9.654109722E0,4.029473011E0,2.304309336E0
2.336212067E1,9.940575342E0,3.785292701E0,2.279603680E0
2.337207567E1,9.719100940E0,3.319315222E0,2.491734817E0
2.338203167E1,9.011121238E0,2.619040396E0,3.062106438E0
2.339198767E1,8.222264603E0,1.638419647E0,3.575250775E0
2.340194367E1,7.598518136E0,6.329944235E-1,3.929389729E0
2.341189967E1,7.177501652E0,-2.584597957E-1,4.047363153E0
2.342185567E1,6.992246658E0,-1.165955851E0,3.892528882E0
2.343181167E1,6.828086663E0,-1.808022230E0,3.423926003E0
2.344176767E1,6.471422296E0,-2.092185801E0,2.753536881E0
2.345172367E1,5.945586870E0,-2.058447366E0,2.160987064E0
2.346167967E1,5.349520537E0,-2.014507295E0,1.679031483E0
2.347163567E1,4.653773795E0,-2.088600288E0,1.488639125E0
2.348159167E1,3.862766554E0,-2.251936410E0,1.484696932E0
2.349154667E1,3.001421987E0,-2.523918769E0,1.704151121E0
2.350150267E1,2.184005798E0,-2.862187504E0,1.949062918E0
2.351145867E1,1.473474956E0,-3.249669329E0,2.065834154E0
2.352141467E1,9.730474359E-1,-3.759897074E0,2.121687927E0
2.353137067E1,6.954099423E-1,-4.279410198E0,2.095416387E0
2.354132667E1,3.630869490E-1,-4.484273538E0,1.632305213E0
2.355128267E1,-1.427773118E-1,-4.499741762E0,9.840372777E-1
2.356123867E1,-6.108282137E-1,-4.499466358E0,4.585439140E-1
2.357119467E1,-1.085392329E0,-4.620261063E0,9.972892245E-2
2.358115067E1,-1.637382935E0,-4.745992864E0,-3.329347948E-2
2.359110667E1,-2.316203742E0,-4.920461792E0,5.260385435E-2
2.360106167E1,-3.020407897E0,-5.219991261E0,1.688137937E-1
2.361101767E1,-3.733813230E0,-5.616186900E0,2.658588624E-1
2.362097367E1,-4.332252363E0,-6.087017568E0,2.219661534E-1
2.363092967E1,-4.728899406E0,-6.648595853E0,5.156425595E-2
2.364088567E1,-5.085381340E0,-7.081561707E0,-2.992539921E-1
2.365084167E1,-5.468061140E0,-7.291874360E0,-7.564664950E-1
2.366079767E1,-5.731895111E0,-7.486643359E0,-1.289858351E0
2.367075367E1,-5.867541744E0,-7.661113749E0,-1.793505932E0
2.368070967E1,-6.051806220E0,-7.689988469E0,-2.226060727E0
2.369066567E1,-6.113876168E0,-7.631436206E0,-2.556200954E0
2.370062167E1,-6.082362599E0,-7.670041278E0,-2.871089305E0
2.371057767E1,-6.090149921E0,-7.860821307E0,-3.107898615E0
2.372053267E1,-5.981692257E0,-8.105384610E0,-3.175100664E0
2.373048867E1,-5.667619593E0,-8.284280173E0,-3.025499067E0
2.374044467E1,-5.457968845E0,-8.467543021E0,-2.649012639E0
2.375040067E1,-5.323003998E0,-8.476923709E0,-2.110944838E0
2.376035667E1,-5.157407928E0,-8.139168652E0,-1.528175073E0
2.377031267E1,-4.647284555E0,-7.684713112E0,-1.069731731E0
2.378026867E1,-3.863889804E0,-7.411820049E0,-8.848053503E-1
2.379022467E1,-3.271100836E0,-7.149642593E0,-1.106832242E0
2.380018067E1,-2.923031291E0,-6.928999080E0,-1.742190768E0
2.381013667E1,-2.549496537E0,-6.949248573E0,-2.457314597E0
2.382009267E1,-1.856602651E0,-7.119657487E0,-3.009614521E0
2.383004767E1,-1.322629656E0,-7.249292012E0,-3.355879616E0
2.384000367E1,-1.226200299E0,-7.457690286E0,-3.545403078E0
2.384995967E1,-1.290001608E0,-7.635540951E0,-3.504729261E0
2.385991567E1,-1.096766333E0,-7.662679633E0,-3.020772763E0
2.386987167E1,-5.174136811E-1,-7.544175283E0,-2.090046304E0
2.387982742E1,3.512165165E-1,-7.100876815E0,-1.033925722E0
2.388978342E1,1.386196491E0,-6.578754956E0,-2.558396218E-1
2.389973942E1,2.502768513E0,-6.017133985E0,4.067730686E-2
2.390969542E1,3.459166002E0,-5.377947360E0,-8.584531188E-2
2.391965142E1,4.165734186E0,-4.916695601E0,-6.554237580E-1
2.392960742E1,4.735217907E0,-4.617463755E0,-1.433589343E0
2.393956342E1,5.088973870E0,-4.349407509E0,-2.020133486E0
2.394951842E1,5.174459578E0,-4.039002219E0,-2.437808286E0
2.395947442E1,5.021552550E0,-3.621662757E0,-2.520165149E0
2.396943042E1,4.684730124E0,-3.183652510E0,-2.146799380E0
2.397938642E1,4.079286611E0,-2.834016496E0,-1.551841679E0
2.398934242E1,3.263636280E0,-2.504460697E0,-1.057150862E0
2.399929842E1,2.518234983E0,-2.036542819E0,-5.955108110E-1
2.400925442E1,1.867715870E0,-1.436486639E0,-2.066861729E-1
2.401921042E1,1.433201088E0,-7.441882923E-1,1.390468248E-1
2.402916642E1,1.153746865E0,-2.903961182E-2,4.460267794E-1
2.403912242E1,9.648034465E-1,6.195335484E-1,7.521179938E-1
2.404907842E1,7.454369652E-1,1.218411223E0,1.096161146E0
2.405903342E1,4.720311016E-1,1.758352764E0,1.402534196E0
2.406898942E1,2.087496918E-1,2.117394317E0,1.621416528E0
2.407894542E1,-1.253748286E-1,2.378378648E0,1.595097041E0
2.408890142E1,-5.351424390E-1,2.608315141E0,1.286357038E0
2.409885742E1,-8.428451461E-1,2.756980307E0,9.990786552E-1
2.410881342E1,-1.069797220E0,2.933328822E0,9.002676543E-1
2.411876942E1,-1.104053718E0,3.044875863E0,9.309784734E-1
2.412872542E1,-1.035008626E0,3.023710112E0,1.166836369E0
2.413868142E1,-9.483844650E-1,3.117506760E0,1.377996941E0
2.414863742E1,-7.574804753E-1,3.265080543E0,1.537501967E0
2.415859342E1,-4.791986185E-1,3.402436316E0,1.550651186E0
2.416854942E1,-1.443759406E-1,3.671204461E0,1.411701607E0
2.417850442E1,4.569254047E-1,3.916749511E0,1.294800417E0
2.418846042E1,1.089231611E0,4.184588533E0,1.277823758E0
2.419841642E1,1.606514314E0,4.531063542E0,1.257718399E0
2.420837242E1,2.082503396E0,4.718401900E0,1.307891164E0
2.421832842E1,2.492629441E0,4.746575539E0,1.446796449E0
2.422828442E1,2.884028023E0,4.518338247E0,1.707049294E0
2.423824042E1,3.198719323E0,4.067611476E0,2.096378985E0
2.424819642E1,3.408016899E0,3.675970818E0,2.479841580E0
2.425815242E1,3.629591289E0,3.408213950E0,2.779130144E0
2.426810842E1,3.826046625E0,3.148232124E0,3.039904268E0
2.427806442E1,3.887516649E0,3.087250927E0,3.196738286E0
2.428801942E1,3.912669616E0,3.087861376E0,3.274668807E0
2.429797542E1,4.078824096E0,3.054055114E0,3.457783136E0
2.430793142E1,4.398717663E0,2.854447544E0,3.591276823E0
2.431788742E1,4.448407302E0,2.376651673E0,3.841198515E0
2.432784342E1,4.178437262E0,1.882943773E0,4.091826550E0
2.433779942E1,3.756210989E0,1.475891025E0,4.148759427E0
2.434775542E1,3.828103091E0,1.020970046E0,4.086303270E0
2.435771142E1,4.438118541E0,7.886291778E-1,4.033098285E0
2.436766742E1,5.389247689E0,9.888846195E-1,3.816054318E0
2.437762342E1,6.704765961E0,1.318747104E0,3.487163640E0
2.438757942E1,8.247101237E0,1.655644374E0,3.221601816E0
2.439753542E1,9.412174158E0,2.067678366E0,3.064990285E0
2.440749042E1,9.574084729E0,2.691923016E0,3.030232973E0
2.441744642E1,9.292374650E0,3.062388566E0,3.359634697E0
2.442740242E1,8.827284778E0,2.904495617E0,4.030074105E0
2.443735842E1,8.108657296E0,2.432974393E0,4.461087574E0
2.444731442E1,7.356822308E0,1.786473486E0,4.496175545E0
2.445727042E1,6.738180460E0,1.081641340E0,4.213626391E0
2.446722642E1,6.390339541E0,3.491366619E-1,3.642783777E0
2.447718242E1,6.167568226E0,-3.391618967E-1,2.786029859E0
2.448713842E1,5.872012525E0,-9.567810667E-1,1.876763266E0
2.449709442E1,5.419735656E0,-1.467005596E0,1.101534737E0
2.450705042E1,4.885307747E0,-1.708624241E0,5.418170357E-1
2.451700542E1,4.381213439E0,-1.788075038E0,1.646739650E-1
2.452696142E1,3.797877663E0,-1.822498766E0,-9.273793660E-2
2.453691742E1,3.091472617E0,-1.733892984E0,-9.101191163E-2
2.454687342E1,2.225247379E0,-1.625018998E0,1.934516946E-1
2.455682942E1,1.193203876E0,-1.544014011E0,6.692921841E-1
2.456678542E1,7.305862069E-2,-1.338572381E0,1.163726892E0
2.457674142E1,-9.651741600E-1,-1.040688611E0,1.544098796E0
2.458669742E1,-1.757598181E0,-7.609744790E-1,1.967814939E0
2.459665342E1,-2.515409608E0,-3.851230583E-1,2.335292562E0
2.460660942E1,-3.190461885E0,4.040309072E-2,2.612703184E0
2.461656542E1,-3.608243689E0,4.920648319E-1,2.793816011E0
2.462652042E1,-3.885835574E0,9.913018584E-1,2.761110195E0
2.463647642E1,-3.875112365E0,1.260846513E0,2.620982257E0
2.464643242E1,-3.795593741E0,1.346085176E0,2.329057091E0
2.465638842E1,-3.728223876E0,1.268763789E0,1.693436683E0
2.466634442E1,-3.606503558E0,8.305053283E-1,8.471831954E-1
2.467630042E1,-3.522046959E0,3.102117473E-1,-4.489435533E-2
2.468625642E1,-3.604268752E0,-1.766018464E-1,-8.155678850E-1
2.469621242E1,-3.743183978E0,-7.869426946E-1,-1.316927451E0
2.470616842E1,-3.737807463E0,-1.535607761E0,-1.613492382E0
2.471612442E1,-3.644564254E0,-2.414412991E0,-1.822249675E0
2.472608042E1,-3.531246969E0,-3.405284202E0,-1.845388861E0
2.473603542E1,-3.366729124E0,-4.511283289E0,-1.828967541E0
2.474599142E1,-3.067406647E0,-5.583546572E0,-1.666374015E0
2.475594742E1,-2.654145325E0,-6.306355982E0,-1.462672225E0
2.476590342E1,-2.204159980E0,-6.489194908E0,-1.416504949E0
2.477585942E1,-1.671151190E0,-6.562943500E0,-1.519261578E0
